tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
-7.7,-11.1,-5.6,0.3,25.0,312.0,7.5,1023.1
-8.1,-13.3,-3.3,0.0,25.0,210.0,19.8,1021.5
2.7,-3.9,7.2,0.0,0.0,195.0,26.9,1010.6
10.9,6.7,13.9,0.0,0.0,197.0,26.5,1010.4
5.9,-0.6,13.9,0.0,0.0,256.0,15.1,1015.0
0.7,-2.8,3.9,0.0,0.0,301.0,6.1,1014.1
5.4,2.8,7.2,3.8,0.0,231.0,9.4,1014.3
3.8,0.0,6.7,0.0,0.0,33.0,9.1,1017.2
6.4,4.4,9.4,28.4,0.0,36.0,9.2,1004.3
2.6,0.6,7.8,0.3,0.0,235.0,14.6,1007.3
0.4,-0.6,1.1,0.8,0.0,245.0,16.2,1012.7
-1.8,-3.9,0.6,0.0,0.0,275.0,11.7,1022.0
-0.8,-2.8,0.6,0.0,0.0,359.0,10.2,1029.1
-0.8,-3.3,1.7,0.0,0.0,249.0,10.7,1025.1
1.5,-3.9,6.7,0.0,0.0,216.0,16.1,1019.9
5.4,2.2,9.4,0.0,0.0,192.0,9.8,1012.2
7.5,3.3,11.7,0.0,0.0,175.0,9.8,1009.6
3.3,1.7,7.2,0.0,0.0,1.0,24.6,1014.7
-0.8,-2.8,1.7,0.0,0.0,343.0,26.2,1024.3
-2.7,-4.4,-0.6,0.0,0.0,238.0,11.4,1026.0
1.4,-3.3,6.1,0.0,0.0,167.0,19.2,1019.1
6.8,4.4,11.1,4.3,0.0,175.0,22.2,1004.9
4.8,2.8,10.0,0.0,0.0,260.0,27.0,1003.8
3.0,2.2,3.9,8.9,0.0,30.0,17.7,1013.8
3.4,1.1,5.6,4.3,0.0,230.0,17.4,1001.5
0.3,-1.1,1.7,0.0,0.0,292.0,19.7,1018.6
-1.1,-2.2,0.0,0.0,0.0,221.0,13.9,1022.1
-0.3,-1.7,1.1,0.8,0.0,344.0,9.5,1013.6
-2.6,-5.6,0.0,0.0,0.0,268.0,20.9,1019.4
-0.1,-2.2,2.8,0.0,0.0,230.0,13.4,1022.4
0.5,-0.6,1.7,7.1,25.0,9.0,12.8,1009.4
-4.3,-9.4,0.0,1.0,25.0,262.0,20.3,1014.6
-4.2,-10.0,2.8,0.8,25.0,224.0,25.7,1013.0
-3.8,-6.7,-0.6,1.5,51.0,15.0,13.3,1021.3
-3.7,-7.8,-0.6,1.0,51.0,347.0,16.5,1023.6
-10.9,-14.4,-7.2,0.0,25.0,326.0,16.6,1030.7
-13.6,-16.1,-10.0,0.0,25.0,275.0,11.3,1031.9
-7.8,-14.4,-2.2,0.0,25.0,222.0,15.6,1028.2
-4.3,-11.1,1.1,0.0,25.0,270.0,23.2,1022.9
-13.3,-17.2,-11.1,0.0,25.0,318.0,15.4,1036.3
-1.6,-11.1,6.1,0.0,25.0,199.0,23.4,1021.0
2.8,-1.7,6.1,0.0,0.0,265.0,18.8,1014.9
2.1,-5.0,8.3,0.0,0.0,153.0,16.5,1019.7
4.3,-1.1,10.0,0.0,0.0,254.0,22.6,1016.2
1.7,-3.9,6.1,0.0,0.0,57.0,6.0,1023.1
3.9,2.2,8.3,29.7,0.0,340.0,21.1,1006.9
1.1,-3.3,4.4,0.0,0.0,296.0,17.0,1025.8
1.4,-5.0,8.3,0.0,0.0,224.0,13.8,1027.3
5.0,-2.2,11.1,0.0,0.0,233.0,13.7,1015.6
6.1,1.1,11.7,0.0,0.0,262.0,15.6,1010.8
8.4,2.2,12.2,3.6,0.0,167.0,22.9,1005.6
6.2,2.2,11.7,4.6,0.0,256.0,29.3,1007.8
0.5,-3.9,2.2,10.7,25.0,25.0,27.7,1013.5
-4.8,-7.2,-2.8,0.0,0.0,296.0,20.1,1025.2
2.3,-4.4,7.8,0.0,0.0,215.0,20.9,1022.5
6.7,3.9,11.7,0.0,0.0,238.0,23.3,1011.1
3.7,-1.1,7.8,0.0,0.0,62.0,11.2,1007.6
0.8,-3.9,5.0,0.0,0.0,303.0,20.0,1008.4
1.4,1.1,2.2,25.9,0.0,69.0,24.6,1005.4
1.0,-5.0,6.1,0.0,0.0,261.0,24.4,1015.4
-4.2,-7.8,-2.2,1.3,25.0,26.0,13.6,1036.4
-0.1,-2.8,3.3,0.0,0.0,238.0,15.6,1023.8
3.1,-2.2,10.0,0.0,0.0,196.0,12.4,1015.4
8.0,3.9,15.0,23.6,0.0,215.0,26.9,994.3
5.7,2.8,10.6,0.5,0.0,15.0,13.0,1010.3
7.9,2.8,13.9,1.8,0.0,257.0,15.9,1007.8
2.2,1.1,3.9,0.0,0.0,34.0,17.0,1014.5
2.2,0.0,3.9,0.8,0.0,43.0,24.1,1004.0
3.6,-2.2,10.0,0.3,0.0,248.0,11.6,1014.8
4.7,-1.1,9.4,0.8,0.0,57.0,12.2,1022.7
6.9,3.3,13.3,4.3,0.0,79.0,17.7,1014.2
3.9,2.2,6.7,0.0,0.0,38.0,22.8,1029.7
4.6,2.2,7.8,0.0,0.0,89.0,17.9,1032.9
3.3,0.6,5.0,5.3,0.0,79.0,21.7,1024.7
1.3,0.6,2.8,1.8,0.0,15.0,16.8,1017.5
2.2,0.6,3.9,4.6,25.0,67.0,15.8,1018.2
1.1,-1.1,2.8,1.5,0.0,180.0,13.2,1013.9
-1.2,-3.3,0.6,0.8,0.0,302.0,20.7,1019.4
-1.9,-5.6,3.3,0.0,0.0,344.0,13.4,1028.4
3.5,-3.9,10.0,0.0,0.0,193.0,17.1,1023.6
7.3,5.6,11.1,6.4,0.0,196.0,20.2,1008.0
1.4,-5.0,11.1,2.0,0.0,274.0,30.3,1006.8
-6.2,-10.6,-3.3,0.0,0.0,280.0,25.5,1018.7
-1.4,-7.2,5.0,0.0,0.0,255.0,20.2,1025.6
5.1,-2.2,11.1,0.0,0.0,211.0,26.7,1020.2
6.6,2.8,13.3,0.0,0.0,193.0,19.8,1021.2
7.7,5.0,11.7,2.8,0.0,191.0,15.0,1015.5
5.6,2.8,9.4,8.1,0.0,35.0,15.4,1015.2
4.9,2.8,7.2,0.5,0.0,55.0,19.1,1014.7
3.7,1.7,7.2,11.9,0.0,311.0,24.0,1002.7
4.7,1.1,8.9,7.9,0.0,23.0,13.2,1014.4
4.5,0.0,8.3,0.0,0.0,15.0,18.5,1021.1
5.1,-1.1,11.1,0.0,0.0,277.0,10.0,1025.2
3.1,-1.1,6.1,0.0,0.0,242.0,16.4,1024.4
5.6,-2.8,14.4,0.0,0.0,140.0,15.1,1022.6
15.2,10.0,21.1,10.7,0.0,199.0,29.2,1001.2
4.8,1.7,10.0,2.3,0.0,302.0,21.3,1005.7
7.0,0.0,13.3,0.0,0.0,171.0,16.9,1015.1
11.0,7.2,16.1,1.0,0.0,83.0,15.3,1009.2
11.9,7.2,22.2,9.9,0.0,89.0,21.9,1007.0
15.2,3.9,22.8,4.3,0.0,233.0,27.6,1006.5
6.0,0.6,12.2,0.0,0.0,271.0,18.3,1027.5
5.9,3.3,9.4,0.0,0.0,63.0,13.4,1033.6
10.4,3.3,17.8,0.0,0.0,148.0,10.4,1029.4
13.9,6.7,20.0,0.0,0.0,163.0,11.7,1029.7
16.1,8.9,21.7,0.0,0.0,199.0,13.1,1026.8
19.6,11.1,26.7,0.0,0.0,232.0,17.4,1021.1
22.2,15.0,28.3,0.0,0.0,228.0,22.4,1013.6
22.0,13.3,28.9,0.0,0.0,208.0,15.1,1010.3
21.5,13.3,28.9,0.0,0.0,147.0,10.2,1008.0
22.9,17.8,28.3,2.5,0.0,203.0,15.1,1006.5
8.8,1.7,17.8,2.8,0.0,239.0,26.6,1002.8
2.6,0.0,4.4,0.5,0.0,284.0,28.8,1005.4
7.8,0.6,15.0,0.0,0.0,300.0,13.4,1013.9
11.9,6.7,22.2,3.8,0.0,84.0,15.8,1013.7
19.5,9.4,27.2,5.3,0.0,202.0,24.4,1008.9
11.3,7.2,17.2,0.0,0.0,251.0,16.7,1012.5
6.1,3.3,8.3,0.5,0.0,273.0,18.4,1011.6
4.4,2.2,5.6,0.0,0.0,279.0,13.7,1018.7
7.5,1.7,12.2,0.0,0.0,237.0,14.6,1021.8
6.1,1.1,8.9,3.6,0.0,26.0,15.4,1022.1
6.0,1.1,10.0,0.0,0.0,60.0,14.3,1024.9
11.2,3.3,19.4,0.0,0.0,124.0,12.3,1016.4
12.3,8.3,16.1,0.0,0.0,43.0,12.7,1010.1
10.5,5.6,15.0,2.5,0.0,284.0,12.0,1004.3
6.5,4.4,10.0,2.5,0.0,276.0,19.2,997.8
6.8,5.0,10.0,2.5,0.0,305.0,25.4,997.5
8.7,6.1,12.8,0.0,0.0,334.0,20.9,1003.2
8.7,5.0,13.9,0.0,0.0,23.0,15.1,1013.1
14.4,5.0,22.8,0.0,0.0,200.0,9.7,1015.0
20.0,13.3,26.1,0.0,0.0,174.0,21.3,1015.9
20.2,15.6,26.1,0.0,0.0,159.0,18.3,1015.8
21.7,15.6,29.4,1.8,0.0,195.0,18.0,1011.0
12.9,10.6,20.0,1.5,0.0,34.0,13.0,1013.9
15.0,9.4,21.1,0.0,0.0,46.0,12.1,1020.3
18.4,10.6,26.7,0.0,0.0,104.0,9.3,1020.7
21.4,13.9,28.3,0.0,0.0,111.0,10.6,1017.4
20.4,15.6,24.4,7.6,0.0,97.0,9.3,1015.7
16.4,13.9,20.0,0.0,0.0,31.0,14.7,1019.7
15.2,12.8,18.3,0.5,0.0,42.0,16.3,1026.1
15.4,11.7,20.0,0.0,0.0,53.0,11.5,1025.0
17.5,10.6,27.2,0.0,0.0,321.0,12.4,1012.3
12.1,8.3,17.2,0.0,0.0,36.0,18.8,1016.0
16.4,8.3,23.9,0.0,0.0,133.0,12.1,1016.8
19.0,12.2,23.9,0.8,0.0,258.0,16.3,1014.1
15.5,10.0,21.1,0.0,0.0,13.0,12.3,1020.3
19.5,12.2,26.7,0.0,0.0,209.0,13.7,1020.1
20.9,12.8,27.8,0.0,0.0,74.0,11.1,1019.2
22.6,15.0,29.4,0.0,0.0,96.0,10.0,1018.7
17.0,12.2,21.1,0.0,0.0,17.0,16.6,1021.0
12.5,10.0,16.7,0.0,0.0,49.0,20.2,1025.4
15.5,10.0,21.1,0.0,0.0,46.0,13.4,1026.4
16.9,8.9,23.3,0.0,0.0,47.0,12.4,1024.5
19.8,13.3,26.1,0.0,0.0,53.0,11.3,1019.5
21.8,12.8,28.3,0.0,0.0,47.0,11.3,1015.7
24.0,16.7,31.7,0.0,0.0,72.0,10.5,1014.0
26.6,21.1,32.8,0.0,0.0,167.0,11.8,1014.2
26.2,20.6,32.8,0.0,0.0,131.0,9.5,1016.1
26.6,20.6,32.8,0.0,0.0,72.0,12.9,1016.2
25.1,20.0,31.7,0.0,0.0,19.0,13.7,1015.3
21.8,16.7,25.6,0.0,0.0,48.0,15.9,1016.6
21.8,14.4,29.4,0.0,0.0,9.0,5.9,1016.8
20.6,16.7,26.7,0.0,0.0,11.0,12.4,1013.6
18.8,15.0,23.9,0.0,0.0,27.0,15.6,1011.6
18.7,13.3,23.3,0.0,0.0,20.0,13.9,1012.2
20.2,12.2,26.1,0.0,0.0,52.0,10.3,1012.1
24.0,16.1,30.6,0.0,0.0,208.0,11.1,1008.2
14.2,11.7,19.4,1.3,0.0,15.0,27.9,1008.9
15.8,11.1,21.1,0.0,0.0,312.0,17.0,1009.9
16.3,13.3,19.4,13.2,0.0,283.0,16.1,1003.4
18.4,15.0,22.8,0.0,0.0,55.0,8.6,1004.4
18.0,12.2,28.3,0.0,0.0,50.0,19.3,1006.5
15.3,12.2,20.0,0.0,0.0,24.0,16.1,1013.9
19.3,11.1,26.1,0.0,0.0,43.0,9.4,1014.2
23.1,16.7,30.0,0.0,0.0,119.0,13.6,1009.5
24.0,18.3,30.0,0.0,0.0,61.0,15.2,1011.2
23.4,16.7,28.9,0.0,0.0,29.0,16.1,1015.9
24.7,19.4,31.1,0.0,0.0,51.0,14.5,1017.6
24.6,20.6,29.4,0.0,0.0,43.0,14.7,1015.3
24.6,20.6,29.4,0.0,0.0,21.0,11.5,1012.7
26.3,18.9,33.3,0.0,0.0,72.0,7.8,1010.9
24.1,19.4,30.6,36.8,0.0,218.0,23.2,1002.7
22.0,20.6,24.4,0.0,0.0,294.0,20.7,1003.0
20.7,17.8,24.4,0.0,0.0,0.0,15.7,1011.1
22.5,15.0,28.9,0.0,0.0,84.0,9.0,1014.2
25.8,22.8,30.6,0.0,0.0,188.0,14.6,1010.0
26.8,21.1,32.2,0.0,0.0,235.0,10.7,1011.8
25.3,22.8,30.0,1.0,0.0,255.0,9.4,1009.5
21.0,18.9,23.9,101.9,0.0,9.0,14.0,1006.7
24.1,17.2,30.0,0.0,0.0,32.0,11.6,1011.7
27.8,20.6,33.3,0.0,0.0,234.0,11.9,1013.6
26.7,21.7,33.3,48.8,0.0,195.0,10.7,1012.6
22.8,20.0,26.7,0.0,0.0,38.0,10.5,1013.4
22.6,18.3,27.2,0.0,0.0,46.0,11.0,1013.5
20.4,17.2,23.9,8.1,0.0,335.0,11.8,1011.2
22.9,15.6,29.4,0.0,0.0,292.0,8.1,1011.4
24.6,18.3,29.4,0.0,0.0,236.0,14.4,1011.8
23.1,20.6,31.1,29.2,0.0,182.0,14.7,1011.6
20.7,17.2,26.7,43.4,0.0,158.0,14.3,1010.4
21.2,17.8,25.6,0.0,0.0,343.0,8.9,1010.2
25.9,20.6,32.2,4.3,0.0,227.0,14.8,1009.1
24.8,20.6,28.9,3.6,0.0,245.0,14.5,1008.3
23.7,19.4,27.8,0.0,0.0,261.0,15.1,1010.2
23.1,18.9,26.7,0.0,0.0,288.0,13.8,1011.9
22.0,16.7,25.6,0.0,0.0,44.0,9.3,1014.4
24.1,16.7,29.4,0.0,0.0,102.0,9.4,1015.8
26.0,21.7,31.1,0.0,0.0,270.0,18.9,1011.5
23.3,20.0,27.2,0.0,0.0,26.0,11.3,1014.6
23.1,17.8,30.0,1.0,0.0,259.0,10.2,1012.4
23.8,18.3,29.4,2.0,0.0,308.0,9.2,1012.4
25.7,20.6,30.6,0.0,0.0,20.0,7.7,1015.6
26.7,20.6,32.2,0.0,0.0,196.0,10.6,1016.5
27.9,24.4,32.8,4.3,0.0,211.0,14.6,1009.1
28.9,23.9,32.8,0.0,0.0,68.0,8.0,1012.4
28.4,21.7,33.9,34.5,0.0,199.0,15.0,1012.1
24.2,21.1,28.3,0.5,0.0,15.0,12.8,1015.6
23.4,19.4,26.7,0.0,0.0,18.0,10.6,1017.8
23.2,17.8,27.8,0.0,0.0,30.0,8.7,1019.7
25.1,20.6,29.4,0.0,0.0,202.0,11.2,1020.4
25.0,20.6,29.4,0.0,0.0,193.0,13.2,1017.5
25.6,18.9,32.2,0.0,0.0,289.0,5.9,1014.0
25.6,22.2,29.4,0.0,0.0,48.0,14.6,1014.2
23.1,19.4,24.4,12.2,0.0,80.0,17.3,1013.6
20.4,18.9,22.2,4.8,0.0,17.0,18.3,1009.9
22.5,19.4,26.7,0.0,0.0,23.0,15.0,1009.2
23.3,17.8,29.4,0.0,0.0,245.0,10.8,1011.5
22.6,18.9,26.1,0.3,0.0,238.0,10.7,1009.0
23.2,18.3,29.4,0.0,0.0,251.0,15.1,1007.0
25.0,21.7,29.4,0.8,0.0,231.0,15.3,1007.0
26.1,22.2,30.6,0.0,0.0,272.0,14.0,1008.8
22.8,19.4,27.2,0.0,0.0,24.0,12.2,1014.4
21.6,17.8,24.4,69.6,0.0,50.0,12.3,1010.5
20.5,17.2,25.6,1.8,0.0,341.0,18.2,1013.6
21.9,14.4,27.2,0.0,0.0,224.0,13.0,1014.2
22.0,16.7,27.2,12.7,0.0,265.0,23.2,1007.1
20.7,14.4,26.1,0.0,0.0,345.0,8.5,1015.8
22.9,17.2,28.3,0.0,0.0,183.0,15.8,1015.1
26.7,22.2,32.8,0.0,0.0,33.0,11.5,1016.6
24.4,21.7,28.3,0.0,0.0,33.0,14.8,1021.6
26.3,21.1,31.1,0.0,0.0,107.0,12.5,1020.0
30.7,23.9,36.7,0.0,0.0,235.0,19.7,1012.9
31.8,23.3,37.8,0.0,0.0,247.0,20.2,1008.9
23.8,21.7,27.8,0.0,0.0,44.0,12.8,1012.9
22.2,18.3,24.4,0.0,0.0,24.0,18.2,1015.3
21.0,18.9,23.9,0.0,0.0,54.0,17.1,1017.1
21.8,15.6,25.6,0.0,0.0,61.0,7.4,1016.1
22.4,17.2,30.0,0.0,0.0,263.0,17.8,1012.3
18.6,13.9,21.7,0.0,0.0,15.0,20.3,1017.0
19.0,12.2,24.4,0.0,0.0,72.0,8.7,1019.5
22.3,15.6,28.3,0.0,0.0,182.0,11.7,1020.9
24.6,17.8,31.1,0.0,0.0,215.0,14.4,1017.5
27.4,20.0,33.9,0.0,0.0,228.0,19.4,1013.4
28.0,21.7,33.9,0.0,0.0,206.0,15.2,1011.7
27.9,24.4,33.3,0.0,0.0,191.0,19.0,1010.7
23.1,19.4,27.2,9.7,0.0,230.0,21.1,1007.6
20.2,17.8,21.7,0.3,0.0,350.0,13.5,1012.0
18.1,15.6,20.6,1.0,0.0,5.0,15.8,1017.9
18.5,13.3,23.9,0.0,0.0,6.0,11.4,1021.0
20.5,12.8,26.7,0.0,0.0,335.0,5.9,1019.7
18.4,15.6,21.7,35.1,0.0,247.0,10.8,1017.4
17.3,13.3,21.7,0.0,0.0,357.0,13.0,1018.1
16.5,12.2,21.7,0.0,0.0,28.0,9.1,1018.9
17.1,10.6,21.7,0.0,0.0,24.0,6.3,1021.3
19.2,12.2,25.0,0.0,0.0,183.0,7.2,1019.7
18.4,15.6,22.2,0.8,0.0,203.0,7.2,1016.2
17.1,12.8,20.6,20.8,0.0,355.0,15.2,1014.3
16.9,11.7,21.7,0.0,0.0,355.0,10.4,1017.0
16.5,14.4,19.4,6.4,0.0,158.0,11.9,1016.2
21.7,16.1,26.7,0.0,0.0,181.0,12.0,1017.2
21.4,18.9,24.4,1.0,0.0,33.0,5.9,1020.7
22.0,18.3,25.6,0.3,0.0,104.0,9.5,1020.0
21.9,17.8,25.6,0.0,0.0,112.0,15.4,1017.2
20.3,15.0,25.0,0.0,0.0,120.0,12.4,1015.8
20.6,17.2,24.4,0.5,0.0,105.0,14.4,1017.6
20.0,17.8,23.3,6.4,0.0,111.0,15.8,1017.8
19.0,17.2,21.1,0.0,0.0,106.0,15.0,1017.3
18.9,16.1,21.1,0.0,0.0,57.0,11.8,1017.7
18.8,13.9,24.4,0.0,0.0,80.0,7.1,1019.6
21.6,15.0,28.3,0.0,0.0,141.0,10.0,1021.9
22.7,17.2,29.4,0.0,0.0,107.0,7.5,1023.8
23.3,17.2,29.4,0.0,0.0,157.0,7.0,1021.6
24.6,18.3,30.6,0.0,0.0,185.0,11.6,1017.9
24.9,20.6,29.4,0.5,0.0,204.0,19.4,1013.5
19.5,15.6,21.7,10.7,0.0,246.0,11.9,1012.2
11.5,7.2,16.1,0.8,0.0,264.0,17.9,1015.2
10.7,7.2,15.0,0.0,0.0,303.0,17.8,1019.1
10.1,7.2,13.3,0.0,0.0,295.0,11.2,1014.2
10.0,6.1,15.0,0.0,0.0,296.0,13.3,1009.8
11.0,4.4,17.2,0.0,0.0,257.0,15.1,1009.1
12.2,5.0,19.4,9.9,0.0,272.0,8.2,1009.7
14.1,11.7,17.2,11.9,0.0,85.0,18.1,1011.5
13.9,12.2,15.0,13.0,0.0,104.0,20.1,1010.1
12.3,10.0,13.3,8.4,0.0,46.0,24.0,1010.1
11.1,7.8,15.0,0.0,0.0,336.0,20.2,1017.5
10.9,6.1,12.2,0.0,0.0,343.0,15.1,1017.7
10.9,4.4,17.2,0.0,0.0,250.0,7.6,1017.2
13.5,7.8,19.4,3.0,0.0,187.0,15.3,1012.8
13.4,12.2,14.4,4.8,0.0,224.0,13.7,1005.5
12.1,8.3,15.6,0.0,0.0,304.0,15.9,1005.0
11.9,7.2,18.3,0.0,0.0,292.0,18.8,1005.8
9.9,5.6,15.0,0.0,0.0,20.0,11.7,1019.1
12.9,7.2,19.4,0.0,0.0,170.0,14.7,1018.8
20.6,14.4,27.8,0.0,0.0,211.0,21.7,1015.9
17.7,15.6,19.4,6.1,0.0,200.0,14.3,1017.0
19.3,17.8,22.2,8.9,0.0,200.0,19.4,1014.5
16.9,7.8,21.7,2.5,0.0,236.0,18.3,1014.8
8.0,4.4,10.0,2.3,0.0,358.0,17.3,1024.2
7.3,3.9,9.4,1.5,0.0,344.0,19.0,1020.7
3.0,-0.6,6.7,0.0,0.0,300.0,17.2,1023.0
0.5,-1.7,2.8,0.3,0.0,256.0,20.3,1020.9
2.1,-2.8,5.0,0.0,0.0,256.0,14.0,1027.9
7.0,1.1,12.8,0.0,0.0,205.0,18.9,1023.4
10.7,6.7,14.4,0.0,0.0,210.0,19.5,1018.2
10.1,5.6,15.0,0.0,0.0,358.0,9.5,1020.6
9.9,2.2,16.1,0.0,0.0,213.0,9.3,1020.0
15.8,12.2,21.7,0.0,0.0,233.0,23.5,1007.3
10.0,7.8,13.9,0.0,0.0,31.0,16.6,1015.3
11.4,8.9,16.1,0.5,0.0,79.0,15.3,1007.9
9.4,5.6,13.9,0.0,0.0,268.0,16.2,1017.8
5.6,1.7,8.9,0.0,0.0,281.0,13.9,1023.9
6.2,-0.6,11.1,0.0,0.0,232.0,7.2,1030.7
9.8,5.6,14.4,0.0,0.0,189.0,16.1,1027.4
10.6,3.9,17.8,0.0,0.0,278.0,12.6,1027.4
10.0,2.2,17.2,0.0,0.0,198.0,11.3,1026.8
12.3,6.1,19.4,0.0,0.0,216.0,12.7,1021.7
14.4,8.3,19.4,0.0,0.0,202.0,18.4,1015.1
10.2,2.2,17.2,0.3,0.0,340.0,15.8,1013.7
6.1,0.0,11.7,0.0,0.0,243.0,11.2,1017.5
8.0,2.2,12.2,0.0,0.0,43.0,9.3,1018.0
8.1,6.1,10.0,8.9,0.0,95.0,21.5,1020.3
5.9,2.8,7.8,17.8,0.0,343.0,16.2,1012.3
4.2,0.6,8.3,0.0,0.0,267.0,12.4,1016.1
4.4,1.1,8.9,0.0,0.0,325.0,15.7,1018.3
0.4,-1.7,2.8,0.0,0.0,357.0,19.7,1031.8
0.9,-1.7,3.9,0.0,0.0,186.0,6.0,1026.8
0.2,-1.7,1.7,1.8,0.0,277.0,11.4,1012.2
-4.0,-7.2,-1.1,0.0,0.0,274.0,23.5,1017.8
-6.6,-8.9,-3.3,0.0,0.0,264.0,19.6,1024.7
0.1,-6.1,5.6,0.0,0.0,226.0,16.1,1014.5
7.0,0.0,12.8,0.0,0.0,217.0,17.1,1010.6
6.7,6.1,7.8,23.1,0.0,50.0,10.5,1010.5
5.9,5.0,7.8,0.0,0.0,21.0,10.2,1014.8
4.6,3.3,5.6,8.4,0.0,275.0,12.9,1008.8
3.6,1.1,5.6,0.0,0.0,292.0,10.6,1015.7
2.9,0.6,5.6,2.3,0.0,25.0,13.4,1018.6
2.7,0.0,5.0,0.0,0.0,257.0,18.3,1023.6
7.3,2.8,11.7,0.0,0.0,201.0,16.2,1011.0
10.8,7.2,13.3,0.0,0.0,205.0,23.3,1006.3
8.8,2.2,13.9,5.3,0.0,239.0,26.9,1007.8
1.5,0.0,2.2,0.0,0.0,294.0,18.7,1017.4
0.6,-1.7,2.8,0.0,0.0,229.0,13.6,1022.2
1.2,-2.2,4.4,0.0,0.0,263.0,16.0,1028.2
0.7,-5.0,5.6,0.0,0.0,258.0,8.9,1039.2
5.0,-0.6,11.1,0.0,0.0,226.0,12.1,1037.5
7.6,2.2,12.2,0.0,0.0,183.0,11.2,1030.6
7.0,5.6,9.4,16.3,0.0,157.0,14.2,1019.3
5.9,2.8,7.2,0.0,0.0,253.0,17.5,1011.1
-0.8,-5.6,2.8,0.3,0.0,312.0,26.9,1014.6
-2.7,-7.8,1.1,0.0,0.0,228.0,15.7,1025.7
3.1,-0.6,6.1,0.0,0.0,167.0,10.1,1027.2
6.3,1.7,10.0,0.0,0.0,118.0,8.1,1027.2
7.3,6.7,8.3,14.7,0.0,172.0,9.6,1021.7
8.4,7.2,10.6,0.0,0.0,77.0,4.2,1020.8
11.4,10.0,13.3,0.0,0.0,158.0,13.0,1020.6
13.0,10.6,15.6,8.9,0.0,134.0,20.5,1012.6
4.9,0.6,10.6,0.3,0.0,225.0,11.7,1015.0
4.1,-0.6,6.7,0.0,0.0,34.0,15.5,1016.0
4.9,3.3,6.7,5.8,0.0,350.0,17.4,1009.6
4.8,0.0,6.7,6.1,0.0,349.0,17.3,1009.9
1.0,-1.7,3.9,0.0,0.0,231.0,13.0,1011.8
1.3,0.0,3.3,0.5,0.0,288.0,17.7,1014.5
0.1,-1.7,1.1,0.0,0.0,307.0,19.3,1025.8
0.7,-2.2,5.0,0.0,0.0,251.0,21.5,1022.1
1.4,0.0,2.8,0.0,0.0,304.0,12.7,1019.4
0.8,-2.2,3.3,0.0,0.0,324.0,10.2,1027.3
0.5,-2.2,2.8,0.8,0.0,167.0,10.7,1022.9
0.7,-0.6,1.7,2.5,25.0,176.0,8.4,1009.0
1.0,0.6,1.7,1.3,25.0,271.0,14.2,1015.1
1.8,0.0,3.3,1.3,0.0,127.0,14.3,1022.2
1.6,1.1,2.8,20.3,51.0,45.0,19.1,990.7
0.6,-0.6,1.7,0.0,25.0,245.0,20.2,1000.7
0.0,-2.2,1.7,0.3,25.0,233.0,14.6,1009.4
1.7,-0.6,3.3,16.5,76.0,107.0,23.2,994.9
-6.6,-16.7,1.1,1.3,76.0,272.0,27.7,1003.7
-21.0,-22.8,-16.7,0.0,51.0,258.0,29.8,1023.7
-19.4,-22.8,-15.6,0.0,25.0,245.0,20.0,1026.7
-17.0,-20.6,-15.0,0.0,25.0,252.0,26.7,1021.3
-10.1,-15.6,-5.0,0.0,25.0,237.0,21.5,1016.9
-5.6,-10.6,-2.2,1.8,51.0,344.0,8.0,1018.2
-11.2,-14.4,-8.9,0.8,51.0,306.0,23.8,1025.5
-11.1,-15.0,-6.7,0.0,51.0,302.0,16.5,1034.9
-10.4,-16.7,-5.6,0.0,51.0,202.0,15.8,1035.7
-1.0,-5.6,1.7,0.3,51.0,206.0,20.5,1025.7
2.0,1.1,3.3,7.4,25.0,62.0,5.5,1024.2
3.2,1.1,4.4,6.4,25.0,41.0,9.4,1020.7
4.1,3.3,5.6,7.9,0.0,36.0,12.9,1018.1
4.4,3.9,5.6,5.1,0.0,343.0,11.0,1019.8
4.1,3.3,5.6,1.8,0.0,14.0,11.6,1021.6
3.5,1.7,5.0,1.3,0.0,339.0,19.8,1020.2
1.8,-0.6,4.4,0.0,0.0,237.0,17.9,1020.3
4.1,2.8,4.4,0.0,0.0,294.0,14.7,1014.1
3.6,2.8,4.4,0.0,0.0,250.0,17.6,1019.7
5.7,2.2,13.3,0.0,0.0,296.0,16.4,1014.7
3.6,0.6,6.1,0.0,0.0,45.0,15.4,1020.7
1.6,-0.6,4.4,0.0,0.0,74.0,10.9,1020.3
3.4,0.0,8.3,0.0,0.0,40.0,15.2,1018.4
2.7,0.6,6.7,0.0,0.0,17.0,15.3,1020.9
2.7,0.6,6.1,0.0,0.0,158.0,8.1,1023.6
4.7,-1.1,8.9,0.0,0.0,166.0,10.5,1021.0
12.0,8.3,15.6,4.3,0.0,191.0,28.1,1008.6
9.6,3.3,14.4,0.0,0.0,249.0,19.9,1008.5
2.8,0.6,6.1,0.0,0.0,298.0,12.7,1015.6
1.1,-1.7,6.1,0.0,0.0,352.0,9.2,1018.7
2.3,-3.9,7.8,0.0,0.0,256.0,6.6,1013.3
1.9,-1.1,5.6,0.0,0.0,326.0,12.1,1017.1
3.4,-2.8,8.9,0.0,0.0,165.0,9.5,1022.5
4.9,0.0,7.8,1.5,0.0,289.0,22.9,1016.2
-1.0,-5.6,0.6,0.0,0.0,325.0,14.8,1021.0
